0, 68140, 96618.89, 99551, 449
1, 99400, 99442.08, 99551, 449
2, 99424, 99461.38, 99564, 436
3, 99441, 99473.34, 99564, 436
4, 99451, 99482.54, 99564, 436
5, 99462, 99492.34, 99599, 401
6, 99470, 99498.41, 99599, 401
7, 99477, 99504.62, 99599, 401
8, 99483, 99511.56, 99599, 401
9, 99489, 99516.58, 99599, 401
10, 99494, 99520.29, 99599, 401
11, 99498, 99522.94, 99599, 401
12, 99504, 99527.04, 99599, 401
13, 99507, 99530.5, 99599, 401
14, 99512, 99533.46, 99599, 401
15, 99515, 99536.32, 99599, 401
16, 99519, 99539.9, 99599, 401
17, 99521, 99542.32, 99599, 401
18, 99523, 99544.8, 99599, 401
19, 99526, 99546.71, 99599, 401
20, 99529, 99549.56, 99599, 401
21, 99531, 99551.7, 99599, 401
22, 99533, 99553.66, 99599, 401
23, 99537, 99556.2, 99599, 401
24, 99539, 99558.58, 99599, 401
25, 99541, 99560.34, 99621, 379
26, 99543, 99561.94, 99621, 379
27, 99547, 99563.8, 99621, 379
28, 99548, 99565.52, 99621, 379
29, 99550, 99567.06, 99621, 379
30, 99551, 99568.3, 99621, 379
31, 99552, 99570.08, 99621, 379
32, 99555, 99572.34, 99621, 379
33, 99558, 99574.38, 99621, 379
34, 99560, 99576.3, 99621, 379
35, 99562, 99577.22, 99621, 379
36, 99564, 99578.5, 99621, 379
37, 99566, 99580.05, 99621, 379
38, 99567, 99581.46, 99621, 379
39, 99568, 99582.34, 99621, 379
40, 99571, 99583.56, 99621, 379
41, 99572, 99584.36, 99621, 379
42, 99573, 99585.84, 99621, 379
43, 99573, 99586.9, 99621, 379
44, 99574, 99588.03, 99621, 379
45, 99576, 99589.06, 99621, 379
46, 99577, 99590.16, 99621, 379
47, 99579, 99591.12, 99621, 379
48, 99580, 99592.2, 99621, 379
49, 99581, 99592.76, 99621, 379
50, 99583, 99593.72, 99621, 379
51, 99584, 99594.94, 99621, 379
52, 99585, 99596.1, 99621, 379
53, 99586, 99596.75, 99621, 379
54, 99588, 99597.78, 99621, 379
55, 99589, 99599.06, 99621, 379
56, 99590, 99600.02, 99621, 379
57, 99591, 99601.04, 99621, 379
58, 99592, 99601.6, 99621, 379
59, 99594, 99603.27, 99621, 379
60, 99595, 99604.2, 99624, 376
61, 99596, 99605.3, 99624, 376
62, 99597, 99606.06, 99624, 376
63, 99599, 99606.94, 99624, 376
64, 99599, 99607.7, 99624, 376
65, 99600, 99608.32, 99624, 376
66, 99601, 99609.28, 99625, 375
67, 99603, 99610.4, 99625, 375
68, 99603, 99611.14, 99625, 375
69, 99605, 99612, 99625, 375
70, 99605, 99612.84, 99625, 375
71, 99606, 99613.51, 99625, 375
72, 99607, 99614, 99625, 375
73, 99609, 99614.36, 99625, 375
74, 99609, 99615.04, 99625, 375
75, 99610, 99615.54, 99625, 375
76, 99610, 99616.12, 99625, 375
77, 99611, 99616.8, 99625, 375
78, 99612, 99617.22, 99625, 375
79, 99613, 99617.66, 99625, 375
80, 99617, 99618.2, 99625, 375
81, 99618, 99618.23, 99625, 375
82, 99618, 99618.23, 99625, 375
83, 99618, 99618.23, 99625, 375
84, 99618, 99618.23, 99625, 375
85, 99618, 99618.23, 99625, 375
86, 99618, 99618.23, 99625, 375
87, 99618, 99618.23, 99625, 375
88, 99618, 99618.23, 99625, 375
89, 99618, 99618.23, 99625, 375
90, 99618, 99618.23, 99625, 375
91, 99618, 99618.27, 99625, 375
92, 99618, 99618.27, 99625, 375
93, 99618, 99618.31, 99625, 375
94, 99618, 99618.31, 99625, 375
95, 99618, 99618.37, 99625, 375
96, 99618, 99618.37, 99625, 375
97, 99618, 99618.41, 99625, 375
98, 99618, 99618.41, 99625, 375
99, 99618, 99618.51, 99625, 375
100, 99618, 99618.57, 99625, 375
101, 99618, 99618.68, 99625, 375
102, 99618, 99618.79, 99625, 375
103, 99618, 99618.79, 99625, 375
104, 99618, 99618.83, 99625, 375
105, 99618, 99618.84, 99625, 375
106, 99618, 99619.05, 99625, 375
107, 99618, 99619.13, 99625, 375
108, 99618, 99619.18, 99625, 375
109, 99618, 99619.35, 99625, 375
110, 99618, 99619.61, 99625, 375
111, 99618, 99619.75, 99625, 375
112, 99618, 99619.92, 99625, 375
113, 99618, 99620.13, 99625, 375
114, 99618, 99620.41, 99625, 375
115, 99618, 99620.55, 99625, 375
116, 99618, 99620.89, 99625, 375
117, 99618, 99621.16, 99625, 375
118, 99618, 99621.48, 99625, 375
119, 99618, 99621.75, 99625, 375
120, 99618, 99622.43, 99625, 375
121, 99618, 99623.19, 99625, 375
122, 99618, 99623.78, 99625, 375
