0, 0, 7624.96, 9588, 412
1, 9522, 9542.48, 9588, 412
2, 9536, 9550.44, 9588, 412
3, 9541, 9558.26, 9613, 387
4, 9548, 9565.7, 9613, 387
5, 9557, 9573.74, 9631, 369
6, 9564, 9579.76, 9631, 369
7, 9566, 9581.42, 9631, 369
8, 9570, 9585.82, 9631, 369
9, 9572, 9587.14, 9631, 369
10, 9577, 9590.04, 9631, 369
11, 9579, 9591.9, 9631, 369
12, 9581, 9594.54, 9635, 365
13, 9583, 9596.1, 9635, 365
14, 9585, 9599.62, 9635, 365
15, 9587, 9602.28, 9635, 365
16, 9588, 9603.72, 9635, 365
17, 9592, 9606.98, 9635, 365
18, 9592, 9607.62, 9635, 365
19, 9594, 9610.08, 9640, 360
20, 9596, 9611.26, 9640, 360
21, 9597, 9611.52, 9640, 360
22, 9597, 9611.76, 9640, 360
23, 9600, 9613.44, 9640, 360
24, 9602, 9615.74, 9640, 360
25, 9603, 9615.92, 9640, 360
26, 9603, 9615.92, 9640, 360
27, 9604, 9616.6, 9640, 360
28, 9604, 9616.8, 9640, 360
29, 9606, 9617.34, 9640, 360
30, 9607, 9618, 9640, 360
31, 9608, 9619.04, 9640, 360
32, 9610, 9620.28, 9640, 360
33, 9610, 9620.32, 9640, 360
34, 9611, 9621.14, 9640, 360
35, 9611, 9621.22, 9640, 360
36, 9612, 9621.84, 9640, 360
37, 9614, 9623.54, 9648, 352
38, 9614, 9624.52, 9648, 352
39, 9614, 9624.52, 9648, 352
40, 9614, 9624.64, 9648, 352
41, 9614, 9624.96, 9648, 352
42, 9614, 9624.96, 9648, 352
43, 9615, 9625.2, 9648, 352
44, 9615, 9625.98, 9654, 346
45, 9616, 9626.7, 9654, 346
46, 9616, 9627.24, 9654, 346
47, 9617, 9627.6, 9654, 346
48, 9617, 9627.68, 9654, 346
49, 9617, 9627.68, 9654, 346
50, 9617, 9627.68, 9654, 346
51, 9617, 9628.26, 9654, 346
52, 9617, 9629.06, 9657, 343
53, 9618, 9629.34, 9657, 343
54, 9619, 9630.24, 9657, 343
55, 9619, 9630.68, 9657, 343
56, 9620, 9631.32, 9657, 343
57, 9621, 9631.74, 9657, 343
58, 9621, 9631.74, 9657, 343
59, 9621, 9632.2, 9657, 343
60, 9622, 9633.2, 9657, 343
61, 9622, 9633.36, 9657, 343
62, 9624, 9634.7, 9665, 335
63, 9624, 9634.82, 9665, 335
64, 9626, 9635.82, 9665, 335
65, 9626, 9635.82, 9665, 335
66, 9627, 9635.92, 9665, 335
67, 9628, 9636.62, 9665, 335
68, 9628, 9636.62, 9665, 335
69, 9628, 9637.28, 9665, 335
70, 9628, 9637.3, 9665, 335
71, 9628, 9637.3, 9665, 335
72, 9628, 9637.32, 9665, 335
73, 9628, 9637.32, 9665, 335
74, 9628, 9637.32, 9665, 335
75, 9629, 9637.78, 9665, 335
76, 9629, 9637.84, 9665, 335
77, 9630, 9638.16, 9665, 335
78, 9630, 9638.16, 9665, 335
79, 9630, 9638.16, 9665, 335
80, 9630, 9638.16, 9665, 335
81, 9630, 9638.18, 9665, 335
82, 9630, 9638.4, 9665, 335
83, 9630, 9638.72, 9665, 335
84, 9630, 9638.72, 9665, 335
85, 9630, 9639.04, 9665, 335
86, 9631, 9639.36, 9665, 335
87, 9631, 9639.86, 9665, 335
88, 9631, 9640.82, 9665, 335
89, 9631, 9640.82, 9665, 335
90, 9631, 9640.82, 9665, 335
91, 9631, 9640.82, 9665, 335
92, 9631, 9641.6, 9665, 335
93, 9632, 9642.18, 9665, 335
94, 9632, 9642.18, 9665, 335
95, 9632, 9642.4, 9665, 335
96, 9632, 9642.5, 9665, 335
97, 9632, 9642.72, 9665, 335
98, 9632, 9642.98, 9665, 335
99, 9633, 9643.92, 9665, 335
