0, -33010, 5449.035, 9341, 659
1, 9202, 9237.76, 9389, 611
2, 9218, 9255.87, 9389, 611
3, 9237, 9269.94, 9389, 611
4, 9251, 9278.795, 9389, 611
5, 9264, 9287.36, 9389, 611
6, 9271, 9292.955, 9389, 611
7, 9276, 9297.705, 9416, 584
8, 9279, 9301.7, 9416, 584
9, 9285, 9308.885, 9433, 567
10, 9290, 9316.45, 9433, 567
11, 9292, 9320.84, 9433, 567
12, 9296, 9323.28, 9433, 567
13, 9298, 9329.275, 9433, 567
14, 9302, 9334.265, 9433, 567
15, 9306, 9340.14, 9433, 567
16, 9309, 9345.385, 9433, 567
17, 9313, 9351.955, 9433, 567
18, 9317, 9358.195, 9438, 562
19, 9321, 9363.905, 9438, 562
20, 9330, 9370.69, 9438, 562
21, 9337, 9376.155, 9438, 562
22, 9348, 9383.47, 9438, 562
23, 9353, 9386.945, 9438, 562
24, 9359, 9391.14, 9444, 556
25, 9367, 9395.225, 9444, 556
26, 9371, 9398.495, 9444, 556
27, 9379, 9402.33, 9444, 556
28, 9386, 9405.73, 9444, 556
29, 9392, 9408.4, 9444, 556
30, 9399, 9410.36, 9444, 556
31, 9403, 9412.45, 9444, 556
32, 9405, 9413.89, 9444, 556
33, 9409, 9414.81, 9444, 556
34, 9409, 9416.09, 9444, 556
35, 9409, 9416.955, 9444, 556
36, 9409, 9417.99, 9444, 556
37, 9411, 9419.345, 9444, 556
38, 9413, 9420.695, 9444, 556
39, 9414, 9421.65, 9453, 547
40, 9419, 9422.675, 9453, 547
41, 9421, 9423.165, 9453, 547
42, 9421, 9423.42, 9453, 547
43, 9423, 9423.73, 9453, 547
44, 9423, 9423.75, 9453, 547
45, 9423, 9423.96, 9453, 547
46, 9423, 9424.06, 9453, 547
47, 9423, 9424.06, 9453, 547
48, 9423, 9424.175, 9453, 547
49, 9423, 9424.185, 9453, 547
50, 9423, 9424.225, 9453, 547
51, 9423, 9424.225, 9453, 547
52, 9423, 9424.225, 9453, 547
53, 9423, 9424.24, 9453, 547
54, 9423, 9424.385, 9453, 547
55, 9423, 9424.425, 9453, 547
56, 9423, 9424.465, 9453, 547
57, 9423, 9424.525, 9453, 547
58, 9423, 9424.555, 9453, 547
59, 9423, 9424.59, 9453, 547
60, 9423, 9424.725, 9453, 547
61, 9423, 9424.725, 9453, 547
62, 9423, 9424.88, 9453, 547
63, 9423, 9424.905, 9453, 547
64, 9423, 9424.945, 9453, 547
65, 9423, 9424.98, 9453, 547
66, 9423, 9425.04, 9453, 547
67, 9423, 9425.09, 9453, 547
68, 9423, 9425.34, 9459, 541
69, 9423, 9425.565, 9459, 541
70, 9423, 9425.75, 9459, 541
71, 9423, 9425.885, 9459, 541
72, 9423, 9426.035, 9459, 541
73, 9423, 9426.135, 9459, 541
74, 9423, 9426.33, 9459, 541
75, 9423, 9426.79, 9466, 534
76, 9423, 9427.355, 9466, 534
77, 9423, 9427.58, 9466, 534
78, 9424, 9427.83, 9466, 534
79, 9425, 9427.925, 9466, 534
80, 9425, 9428.13, 9466, 534
81, 9425, 9428.25, 9466, 534
82, 9425, 9428.275, 9466, 534
83, 9425, 9428.645, 9466, 534
84, 9425, 9428.85, 9466, 534
85, 9425, 9428.97, 9466, 534
86, 9425, 9429.04, 9466, 534
87, 9425, 9429.1, 9466, 534
88, 9425, 9429.495, 9466, 534
89, 9425, 9429.52, 9466, 534
90, 9425, 9429.805, 9466, 534
91, 9425, 9429.995, 9466, 534
92, 9425, 9430.3, 9466, 534
